Type	Title	Language	Volume	Author	Co-author1	Co-author2	Translator	Co-translator1	Co-translator2	Editor	Co-editor1	Co-editor2	Illustrator	Publisher	Address	Year	Key	ISBN	DLI	WBPLN	IA	NLI	Source	Image	Progress	Pages	Volumes	Remarks	Notes	Width	Css	Header	Footer
﻿নির্ঘণ্ট:আজকের_আমেরিকা.djvu	https://bn.wikisource.org/wiki/নির্ঘণ্ট:আজকের_আমেরিকা.djvu	book	আজকের আমেরিকা	bn		রামনাথ বিশ্বাস					পর্যটক প্রকাশনা ভবন	কলকাতা	1941							djvu	6	C							'	
﻿নির্ঘণ্ট:অন্ধকারের_আফ্রিকা.djvu	https://bn.wikisource.org/wiki/নির্ঘণ্ট:অন্ধকারের_আফ্রিকা.djvu	book	অন্ধকারের আফ্রিকা	bn		রামনাথ বিশ্বাস					পর্যটক প্রকাশনা ভবন	কলকাতা								djvu	2	C							'	
﻿নির্ঘণ্ট:পাশাপাশি_-_মানিক_বন্দ্যোপাধ্যায়.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:পাশাপাশি_-_মানিক_বন্দ্যোপাধ্যায়.pdf	book	পাশাপাশি	bn		মানিক বন্দ্যোপাধ্যায়					সাহিত্য জগৎ	কলকাতা	1962							pdf	1	C							'	
﻿নির্ঘণ্ট:অমৃতস্য_পুত্রাঃ_-_মানিক_বন্দ্যোপাধ্যায়.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:অমৃতস্য_পুত্রাঃ_-_মানিক_বন্দ্যোপাধ্যায়.pdf	book	অমৃতস্য পুত্রাঃ	bn		মানিক বন্দ্যোপাধ্যায়					কাত্যায়ণী বুক ষ্টল	কলকাতা	1937							pdf	1	C							'	
﻿নির্ঘণ্ট:সার্বজনীন_-_মানিক_বন্দ্যোপাধ্যায়.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:সার্বজনীন_-_মানিক_বন্দ্যোপাধ্যায়.pdf	book	সার্বজনীন	bn		মানিক বন্দ্যোপাধ্যায়					ডি. এম. লাইব্রেরী	কলকাতা	1952							pdf	1	OCR							'	
﻿নির্ঘণ্ট:ভেজাল_-_মানিক_বন্দ্যোপাধ্যায়.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:ভেজাল_-_মানিক_বন্দ্যোপাধ্যায়.pdf	book	ভেজাল	bn		মানিক বন্দ্যোপাধ্যায়					সিগনেট প্রেস	কলকাতা	1944							pdf	3	OCR							'	
﻿নির্ঘণ্ট:মাটি-ঘেঁষা_মানুষ_-_মানিক_বন্দ্যোপাধ্যায়.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:মাটি-ঘেঁষা_মানুষ_-_মানিক_বন্দ্যোপাধ্যায়.pdf	book	মাটি-ঘেঁষা মানুষ	bn		মানিক বন্দ্যোপাধ্যায়					ডি. এম. লাইব্রেরী	কলকাতা	1957							pdf	1	OCR							'	
﻿নির্ঘণ্ট:হরফ_-_মানিক_বন্দ্যোপাধ্যায়.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:হরফ_-_মানিক_বন্দ্যোপাধ্যায়.pdf	book	হরফ	bn		মানিক বন্দ্যোপাধ্যায়					সাহিত্য জগৎ	কলকাতা	1954							pdf	1	OCR							'	
﻿নির্ঘণ্ট:ইতিকথার_পরের_কথা.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:ইতিকথার_পরের_কথা.pdf	book	ইতিকথার পরের কথা	bn		মানিক বন্দ্যোপাধ্যায়							1952							pdf	1	C							'	
﻿নির্ঘণ্ট:আজ_কাল_পরশুর_গল্প.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:আজ_কাল_পরশুর_গল্প.pdf	book	আজ কাল পরশুর গল্প	bn		মানিক বন্দ্যোপাধ্যায়					সাধারণ পাবলিশার্স	কলকাতা	1950							pdf	1	C							'	
﻿নির্ঘণ্ট:শুভাশুভ_-_মানিক_বন্দ্যোপাধ্যায়.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:শুভাশুভ_-_মানিক_বন্দ্যোপাধ্যায়.pdf	book	শুভাশুভ	bn		মানিক বন্দ্যোপাধ্যায়					ডি. এম. লাইব্রেরী	কলকাতা	1959							pdf	1	OCR							'	
﻿নির্ঘণ্ট:ঠাকুরমার_ঝুলি.djvu	https://bn.wikisource.org/wiki/নির্ঘণ্ট:ঠাকুরমার_ঝুলি.djvu	book	ঠাকুরমার ঝুলি	bn		দক্ষিণারঞ্জন মিত্র মজুমদার					মিত্র ও ঘোষ	কলকাতা	1972							djvu	1	C		&nbsp;<br><mark>{{larger					'	
﻿নির্ঘণ্ট:চতুষ্কোণ_-_মানিক_বন্দ্যোপাধ্যায়.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:চতুষ্কোণ_-_মানিক_বন্দ্যোপাধ্যায়.pdf	book	চতুষ্কোণ	bn		মানিক বন্দ্যোপাধ্যায়										ইণ্ডিয়ান অ্যাসোসিয়েটেড পাবলিশিং কোম্পানি প্রাইভেট লিমিটেড	কলকাতা	1960							pdf	1	C								'	
﻿নির্ঘণ্ট:খতিয়ান_-_মানিক_বন্দ্যোপাধ্যায়.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:খতিয়ান_-_মানিক_বন্দ্যোপাধ্যায়.pdf	book	খতিয়ান	bn		মানিক বন্দ্যোপাধ্যায়										ভারতী ভবন	কলকাতা								pdf	1	C								'	
﻿নির্ঘণ্ট:শান্তিলতা_-_মানিক_বন্দ্যোপাধ্যায়.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:শান্তিলতা_-_মানিক_বন্দ্যোপাধ্যায়.pdf	book	শান্তিলতা	bn		মানিক বন্দ্যোপাধ্যায়					সাহিত্য জগৎ	কলকাতা	1960							pdf	1	C							'	
﻿নির্ঘণ্ট:তেইশ_বছর_আগে_পরে.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:তেইশ_বছর_আগে_পরে.pdf	book	তেইশ বছর আগে পরে	bn		মানিক বন্দ্যোপাধ্যায়										ক্যালকাটা পাবলিশার্স	কলকাতা	1953							pdf	5	C								'	
﻿নির্ঘণ্ট:দর্পণ_-_মানিক_বন্দ্যোপাধ্যায়.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:দর্পণ_-_মানিক_বন্দ্যোপাধ্যায়.pdf	book	দর্পণ	bn		মানিক বন্দ্যোপাধ্যায়					বেঙ্গল পাবলিশার্স	কলকাতা	1945							pdf	1	C							'	
﻿নির্ঘণ্ট:আর্য্য-নারী_দ্বিতীয়_ভাগ.djvu	https://bn.wikisource.org/wiki/নির্ঘণ্ট:আর্য্য-নারী_দ্বিতীয়_ভাগ.djvu	book	আর্য্য-নারী দ্বিতীয় ভাগ	bn		কালীপ্রসন্ন দাশগুপ্ত ও দক্ষিণারঞ্জন মিত্র মজুমদার					ভট্টাচার্য অ্যান্ড সন	কলকাতা	1912							djvu	6	C							'	
﻿নির্ঘণ্ট:জীয়ন্ত_-_মানিক_বন্দ্যোপাধ্যায়.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:জীয়ন্ত_-_মানিক_বন্দ্যোপাধ্যায়.pdf	book	জীয়ন্ত	bn		মানিক বন্দ্যোপাধ্যায়					বেঙ্গল পাবলিশার্স	কলকাতা	1950							pdf	1	OCR							'	
﻿নির্ঘণ্ট:সহরতলি_(দ্বিতীয়_পর্ব্ব)_-_মানিক_বন্দ্যোপাধ্যায়.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:সহরতলি_(দ্বিতীয়_পর্ব্ব)_-_মানিক_বন্দ্যোপাধ্যায়.pdf	book	সহরতলী	bn	দ্বিতীয় পর্ব	মানিক বন্দ্যোপাধ্যায়										ডি. এম. লাইব্রেরী	কলকাতা	1953							pdf	1	OCR								'	
﻿নির্ঘণ্ট:সোনার_চেয়ে_দামী_(প্রথম_খণ্ড)_-_মানিক_বন্দ্যোপাধ্যায়.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:সোনার_চেয়ে_দামী_(প্রথম_খণ্ড)_-_মানিক_বন্দ্যোপাধ্যায়.pdf	book	সোনার চেয়ে দামী	bn		মানিক বন্দ্যোপাধ্যায়					বেঙ্গল পাবলিশার্স	কলকাতা	1951							pdf	1	C							'	
﻿নির্ঘণ্ট:মানিক_বন্দ্যোপাধ্যায়_রচনাসমগ্র_প্রথম_খণ্ড.djvu	https://bn.wikisource.org/wiki/নির্ঘণ্ট:মানিক_বন্দ্যোপাধ্যায়_রচনাসমগ্র_প্রথম_খণ্ড.djvu	book	মানিক বন্দ্যোপাধ্যায় রচনাসমগ্র	bn	প্রথম খণ্ড	মানিক বন্দ্যোপাধ্যায়										পশ্চিমবঙ্গ বাংলা আকাদেমি	কলকাতা	1998							djvu	1	OCR				<mark>মূল রচনাগুলি লেখকের জীবদ্দশায় প্রকাশিত, তাই পাবলিক ডোমেইন ভারত।</mark>				'	
﻿নির্ঘণ্ট:হরপ্রসাদ-গ্রন্থাবলী.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:হরপ্রসাদ-গ্রন্থাবলী.pdf	book	হরপ্রসাদ-গ্রন্থাবলী	bn		হরপ্রসাদ শাস্ত্রী										বসুমতী সাহিত্য মন্দির	কলকাতা								pdf	1	OCR								'	
﻿নির্ঘণ্ট:বেণের_মেয়ে_-_হরপ্রসাদ_শাস্ত্রী.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:বেণের_মেয়ে_-_হরপ্রসাদ_শাস্ত্রী.pdf	book	বেণের মেয়ে	bn		হরপ্রসাদ শাস্ত্রী						কলকাতা	1919							pdf	1	OCR							'	
﻿নির্ঘণ্ট:সমুদ্রের_স্বাদ_-_মানিক_বন্দ্যোপাধ্যায়.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:সমুদ্রের_স্বাদ_-_মানিক_বন্দ্যোপাধ্যায়.pdf	book	সমুদ্রের স্বাদ	bn		মানিক বন্দ্যোপাধ্যায়					দি বুকম্যান	কলকাতা	1945							pdf	1	OCR							'	
﻿নির্ঘণ্ট:বৌদ্ধধর্ম_-_হরপ্রসাদ_শাস্ত্রী.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:বৌদ্ধধর্ম_-_হরপ্রসাদ_শাস্ত্রী.pdf	book	বৌদ্ধধর্ম্ম	bn		হরপ্রসাদ শাস্ত্রী					পূর্ব্বাশা লিমিটেড	কলকাতা	1948							pdf	1	OCR							'	
﻿নির্ঘণ্ট:কাঞ্চনমালা_-_হরপ্রসাদ_শাস্ত্রী.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:কাঞ্চনমালা_-_হরপ্রসাদ_শাস্ত্রী.pdf	book	কাঞ্চনমালা	bn		হরপ্রসাদ শাস্ত্রী						কলকাতা	1915							pdf	1	OCR							'	
﻿নির্ঘণ্ট:প্রাচীন_বাংলার_গৌরব.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:প্রাচীন_বাংলার_গৌরব.pdf	book	প্রাচীন বাংলার গৌরব	bn		হরপ্রসাদ শাস্ত্রী					বিশ্বভারতী	কলকাতা								pdf	1	C							'	
﻿নির্ঘণ্ট:বাল্মীকির_জয়.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:বাল্মীকির_জয়.pdf	book	বাল্মীকির জয়	bn		হরপ্রসাদ শাস্ত্রী						কলকাতা	1886							pdf	1	OCR							'	
﻿নির্ঘণ্ট:বঙ্গীয়_সাহিত্য-সন্মিলন_-_হরপ্রসাদ_শাস্ত্রী.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:বঙ্গীয়_সাহিত্য-সন্মিলন_-_হরপ্রসাদ_শাস্ত্রী.pdf	book	বঙ্গীয় সাহিত্য-সন্মিলন	bn		হরপ্রসাদ শাস্ত্রী						কলকাতা	1913							pdf	1	C							'	
﻿নির্ঘণ্ট:প্রতিবিম্ব_-_মানিক_বন্দ্যোপাধ্যায়.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:প্রতিবিম্ব_-_মানিক_বন্দ্যোপাধ্যায়.pdf	book	প্রতিবিম্ব	bn		মানিক বন্দ্যোপাধ্যায়					বেঙ্গল পাবলিশার্স	কলকাতা	1947							pdf	1	C							'	
﻿নির্ঘণ্ট:হরপ্রসাদ_শাস্ত্রী_রচনা_সংগ্রহ_(দ্বিতীয়_খণ্ড).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:হরপ্রসাদ_শাস্ত্রী_রচনা_সংগ্রহ_(দ্বিতীয়_খণ্ড).pdf	book	হরপ্রসাদ শাস্ত্রী রচনা সংগ্রহ	bn	(দ্বিতীয় খণ্ড)	হরপ্রসাদ শাস্ত্রী						কলকাতা								pdf	1	OCR							'	
﻿নির্ঘণ্ট:মানিক_গ্রন্থাবলী_(প্রথম_খণ্ড).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:মানিক_গ্রন্থাবলী_(প্রথম_খণ্ড).pdf	book	মানিক গ্রন্থাবলী	bn	প্রথম ভাগ	মানিক বন্দ্যোপাধ্যায়										বসুমতী সাহিত্য মন্দির	কলকাতা	1950							pdf	1	OCR								'	
﻿নির্ঘণ্ট:মানিক_গ্রন্থাবলী_(ষষ্ঠ_খণ্ড).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:মানিক_গ্রন্থাবলী_(ষষ্ঠ_খণ্ড).pdf	book	মানিক গ্রন্থাবলী	bn	ষষ্ঠ খণ্ড	মানিক বন্দ্যোপাধ্যায়										গ্রন্থালয় প্রাইভেট লিমিটেড	কলকাতা								pdf	1	OCR								'	
﻿নির্ঘণ্ট:মানিক_গ্রন্থাবলী_(দ্বিতীয়_খণ্ড).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:মানিক_গ্রন্থাবলী_(দ্বিতীয়_খণ্ড).pdf	book	মানিক গ্রন্থাবলী	bn	দ্বিতীয় ভাগ	মানিক বন্দ্যোপাধ্যায়										বসুমতী সাহিত্য মন্দির	কলকাতা	1951							pdf	1	OCR								'	
﻿নির্ঘণ্ট:বিক্রমশিলা.djvu	https://bn.wikisource.org/wiki/নির্ঘণ্ট:বিক্রমশিলা.djvu	book	বিক্রমশিলা	bn		ফণীন্দ্রনাথ বসু										আর্য্য পাবলিশিং হাউস	কলকাতা	1923							djvu	1	C								'	
﻿নির্ঘণ্ট:স্বামী_বিবেকানন্দ_(প্রথম_খণ্ড).djvu	https://bn.wikisource.org/wiki/নির্ঘণ্ট:স্বামী_বিবেকানন্দ_(প্রথম_খণ্ড).djvu	book	স্বামী বিবেকানন্দ (প্রথম খণ্ড)	bn		প্রমথনাথ বসু					উদ্বোধন কার্য্যালয়	কলকাতা	1919							djvu	6	OCR		[[নির্ঘণ্ট:স্বামী বিবেকানন্দ (প্রথম খণ্ড).djvu					'	
﻿নির্ঘণ্ট:স্বামী_বিবেকানন্দ_(চতুর্থ_খণ্ড).djvu	https://bn.wikisource.org/wiki/নির্ঘণ্ট:স্বামী_বিবেকানন্দ_(চতুর্থ_খণ্ড).djvu	book	স্বামী বিবেকানন্দ (চতুর্থ খণ্ড)	bn		প্রমথনাথ বসু					উদ্বোধন কার্য্যালয়	কলকাতা	1926							djvu	8	OCR		[[নির্ঘণ্ট:স্বামী বিবেকানন্দ (প্রথম খণ্ড).djvu					'	
﻿নির্ঘণ্ট:বিবিধ_প্রবন্ধ.djvu	https://bn.wikisource.org/wiki/নির্ঘণ্ট:বিবিধ_প্রবন্ধ.djvu	book	বিবিধ প্রবন্ধ	bn		প্রমথনাথ বসু						কলকাতা	1892							djvu	6	OCR							'	
﻿নির্ঘণ্ট:বিভূতি_রচনাবলী_(দ্বাদশ_খণ্ড).djvu	https://bn.wikisource.org/wiki/নির্ঘণ্ট:বিভূতি_রচনাবলী_(দ্বাদশ_খণ্ড).djvu	book	বিভূতি রচনাবলী	bn	দ্বাদশ খণ্ড	বিভূতিভূষণ বন্দ্যোপাধ্যায়										মিত্র ও ঘোষ	কলকাতা	1954							djvu	1	OCR		{{বিভূতি রচনাবলী						'	
﻿নির্ঘণ্ট:দিবারাত্রির_কাব্য_-_মানিক_বন্দ্যোপাধ্যায়.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:দিবারাত্রির_কাব্য_-_মানিক_বন্দ্যোপাধ্যায়.pdf	book	দিবারাত্রির কাব্য	bn		মানিক বন্দ্যোপাধ্যায়					ডি. এম. লাইব্রেরী	কলকাতা	1936							pdf	1	C							'	
﻿নির্ঘণ্ট:মানিক_গ্রন্থাবলী_-_মানিক_বন্দ্যোপাধ্যায়.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:মানিক_গ্রন্থাবলী_-_মানিক_বন্দ্যোপাধ্যায়.pdf	book	LITERATURE, bengali (1940)	bn		মানিক বন্দ্যোপাধ্যায়						কলকাতা								pdf	1	OCR							'	
﻿নির্ঘণ্ট:আদায়ের_ইতিহাস_-_মানিক_বন্দ্যোপাধ্যায়.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:আদায়ের_ইতিহাস_-_মানিক_বন্দ্যোপাধ্যায়.pdf	book	আদায়ের ইতিহাস	bn		মানিক বন্দ্যোপাধ্যায়					বিভূতি প্রকাশন	কলকাতা	1961							pdf	1	C							'	
﻿নির্ঘণ্ট:অহল্যাবাঈ_-_মণিলাল_বন্দ্যোপাধ্যায়.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:অহল্যাবাঈ_-_মণিলাল_বন্দ্যোপাধ্যায়.pdf	book	অহল্যাবাঈ	bn		মণিলাল বন্দ্যোপাধ্যায়						কলকাতা	1925							pdf	1	C							'	
﻿নির্ঘণ্ট:হলুদ_পোড়া_-_মানিক_বন্দ্যোপাধ্যায়.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:হলুদ_পোড়া_-_মানিক_বন্দ্যোপাধ্যায়.pdf	collection	হলুদ পোড়া	bn		মানিক বন্দ্যোপাধ্যায়											কমলা পাবলিশিং হাউস	কলকাতা	1945							pdf	1	OCR								'	
﻿নির্ঘণ্ট:ছন্দপতন_-_মানিক_বন্দ্যোপাধ্যায়.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:ছন্দপতন_-_মানিক_বন্দ্যোপাধ্যায়.pdf	book	ছন্দপতন	bn		মানিক বন্দ্যোপাধ্যায়					নিউ এজ পাবলিশার্স প্রাইভেট লিমিটেড	কলকাতা	1951							pdf	1	C							'	
﻿নির্ঘণ্ট:কমলার_গান_-_রসিকলাল_দত্ত.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:কমলার_গান_-_রসিকলাল_দত্ত.pdf	book	কমলার গান	bn		রসিকলাল দত্ত					বসু, বিশ্বাস অ্যাণ্ড কোম্পানি	কলকাতা	1925							pdf	1	C							'	
﻿নির্ঘণ্ট:জাতীয়_সাহিত্য.djvu	https://bn.wikisource.org/wiki/নির্ঘণ্ট:জাতীয়_সাহিত্য.djvu	book	জাতীয় সাহিত্য	bn		আশুতোষ মুখোপাধ্যায় (শিক্ষাবিদ)					কলেজ স্ট্রীট পাবলিকেশন প্রাইভেট লিমিটেড	কলকাতা	1995							djvu	1	C		&nbsp;<br><mark>মূল গ্রন্থ ১৯৩২ সালে প্রকাশিত, তাই পাবলিক ডোমেইন ভারত।</mark>					'	
﻿নির্ঘণ্ট:রুষ-জাপানি_যুদ্ধের_ইতিহাস_-_নলিনীবালা_ভঞ্জ_চৌধুরাণী.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:রুষ-জাপানি_যুদ্ধের_ইতিহাস_-_নলিনীবালা_ভঞ্জ_চৌধুরাণী.pdf	book	রুষ-জাপানি যুদ্ধের ইতিহাস	bn		নলিনীবালা ভঞ্জ চৌধুরাণী						কলকাতা	1910							pdf	1	OCR							'	
﻿নির্ঘণ্ট:বসন্ত_-_রবীন্দ্রনাথ_ঠাকুর.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:বসন্ত_-_রবীন্দ্রনাথ_ঠাকুর.pdf	book	বসন্ত	bn		রবীন্দ্রনাথ ঠাকুর					বিশ্বভারতী	কলকাতা	1947							pdf	2	OCR							'	
﻿নির্ঘণ্ট:আর্য্যাবর্ত্ত_(প্রথম_বর্ষ).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:আর্য্যাবর্ত্ত_(প্রথম_বর্ষ).pdf	book	আর্য্যাবর্ত্ত	bn					একাধিক লেখক				হেমেন্দ্রপ্রসাদ ঘোষ					কলকাতা	1910							pdf	6	C								'	
﻿নির্ঘণ্ট:আর্য্যাবর্ত্ত_(দ্বিতীয়_বর্ষ_-_প্রথম_খণ্ড).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:আর্য্যাবর্ত্ত_(দ্বিতীয়_বর্ষ_-_প্রথম_খণ্ড).pdf	journal	আর্য্যাবর্ত্ত	bn					একাধিক লেখক				হেমেন্দ্রপ্রসাদ ঘোষ					কলকাতা	1911							pdf	1	C								'	
﻿নির্ঘণ্ট:আর্য্যাবর্ত্ত_(দ্বিতীয়_বর্ষ_-_দ্বিতীয়_খণ্ড).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:আর্য্যাবর্ত্ত_(দ্বিতীয়_বর্ষ_-_দ্বিতীয়_খণ্ড).pdf	journal	আর্য্যাবর্ত্ত	bn					একাধিক লেখক				হেমেন্দ্রপ্রসাদ ঘোষ					কলকাতা	1911							pdf	1	C								'	
﻿নির্ঘণ্ট:আর্য্যাবর্ত্ত_(তৃতীয়_বর্ষ_-_প্রথম_খণ্ড).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:আর্য্যাবর্ত্ত_(তৃতীয়_বর্ষ_-_প্রথম_খণ্ড).pdf	journal	আর্য্যাবর্ত্ত	bn	তৃতীয় বর্ষ - প্রথম খণ্ড				একাধিক লেখক				হেমেন্দ্রপ্রসাদ ঘোষ					কলকাতা	1912							djvu	1	C								'	
﻿নির্ঘণ্ট:আর্য্যাবর্ত্ত_(তৃতীয়_বর্ষ_-_দ্বিতীয়_খণ্ড).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:আর্য্যাবর্ত্ত_(তৃতীয়_বর্ষ_-_দ্বিতীয়_খণ্ড).pdf	journal	আর্য্যাবর্ত্ত	bn	তৃতীয় বর্ষ - দ্বিতীয় খণ্ড				একাধিক লেখক				হেমেন্দ্রপ্রসাদ ঘোষ					কলকাতা	1912							pdf	1	C								'	
﻿নির্ঘণ্ট:আর্য্যাবর্ত্ত_(তৃতীয়_বর্ষ).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:আর্য্যাবর্ত্ত_(তৃতীয়_বর্ষ).pdf	journal	আর্য্যাবর্ত্ত	bn	তৃতীয় বর্ষ				একাধিক লেখক				হেমেন্দ্রপ্রসাদ ঘোষ					কলকাতা	1912							pdf	1	C								'	
﻿নির্ঘণ্ট:আর্য্যাবর্ত্ত_(চতুর্থ_বর্ষ).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:আর্য্যাবর্ত্ত_(চতুর্থ_বর্ষ).pdf	book	আর্য্যাবর্ত্ত	bn					একাধিক লেখক				হেমেন্দ্রপ্রসাদ ঘোষ					কলকাতা	1913							pdf	7	C								'	
﻿নির্ঘণ্ট:মন্দাকিনী_-_ক্ষীরোদপ্রসাদ_বিদ্যাবিনোদ.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:মন্দাকিনী_-_ক্ষীরোদপ্রসাদ_বিদ্যাবিনোদ.pdf	book	মন্দাকিনী	bn		ক্ষীরোদপ্রসাদ বিদ্যাবিনোদ						কলকাতা	1922							pdf	1	C							'	
﻿নির্ঘণ্ট:কিন্নরী_-_ক্ষীরোদপ্রসাদ_বিদ্যাবিনোদ.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:কিন্নরী_-_ক্ষীরোদপ্রসাদ_বিদ্যাবিনোদ.pdf	book	কিন্নরী	bn		ক্ষীরোদপ্রসাদ বিদ্যাবিনোদ						কলকাতা	1918							pdf	1	C							'	
﻿নির্ঘণ্ট:অনাথ_আশ্রম_-_ক্ষীরোদপ্রসাদ_বিদ্যাবিনোদ.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:অনাথ_আশ্রম_-_ক্ষীরোদপ্রসাদ_বিদ্যাবিনোদ.pdf	book	অনাথ আশ্রম	bn		ক্ষীরোদপ্রসাদ বিদ্যাবিনোদ						কলকাতা	1912							pdf	1	C							'	
﻿নির্ঘণ্ট:বভ্রুবাহন_-_ক্ষীরোদপ্রসাদ_বিদ্যাবিনোদ.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:বভ্রুবাহন_-_ক্ষীরোদপ্রসাদ_বিদ্যাবিনোদ.pdf	book	বভ্রুবাহন	bn		ক্ষীরোদপ্রসাদ বিদ্যাবিনোদ						কলকাতা	1899							pdf	1	C							'	
﻿নির্ঘণ্ট:বঙ্গের_প্রতাপ-আদিত্য_-_ক্ষীরোদপ্রসাদ_বিদ্যাবিনোদ.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:বঙ্গের_প্রতাপ-আদিত্য_-_ক্ষীরোদপ্রসাদ_বিদ্যাবিনোদ.pdf	book	বঙ্গের প্রতাপ-আদিত্য	bn		ক্ষীরোদপ্রসাদ বিদ্যাবিনোদ						কলকাতা	1906							pdf	1	C							'	
﻿নির্ঘণ্ট:রঞ্জাবতী_-_ক্ষীরোদপ্রসাদ_বিদ্যাবিনোদ.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:রঞ্জাবতী_-_ক্ষীরোদপ্রসাদ_বিদ্যাবিনোদ.pdf	book	রঞ্জাবতী	bn		ক্ষীরোদপ্রসাদ বিদ্যাবিনোদ						কলকাতা	1904							pdf	1	OCR							'	
﻿নির্ঘণ্ট:ভুতের_বেগার_-_ক্ষীরোদপ্রসাদ_বিদ্যাবিনোদ.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:ভুতের_বেগার_-_ক্ষীরোদপ্রসাদ_বিদ্যাবিনোদ.pdf	book	ভুতের বেগার	bn		ক্ষীরোদপ্রসাদ বিদ্যাবিনোদ						কলকাতা	1908							pdf	1	C							'	
﻿নির্ঘণ্ট:অশোক_-_ক্ষীরোদপ্রসাদ_বিদ্যাবিনোদ.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:অশোক_-_ক্ষীরোদপ্রসাদ_বিদ্যাবিনোদ.pdf	book	অশোক	bn		ক্ষীরোদপ্রসাদ বিদ্যাবিনোদ						কলকাতা	1907							pdf	1	C							'	
﻿নির্ঘণ্ট:নিয়তি_-_ক্ষীরোদপ্রসাদ_বিদ্যাবিনোদ.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:নিয়তি_-_ক্ষীরোদপ্রসাদ_বিদ্যাবিনোদ.pdf	book	নিয়তি	bn		ক্ষীরোদপ্রসাদ বিদ্যাবিনোদ						কলকাতা	1913							pdf	1	C							'	
﻿নির্ঘণ্ট:উলূপী_-_ক্ষীরোদপ্রসাদ_বিদ্যাবিনোদ.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:উলূপী_-_ক্ষীরোদপ্রসাদ_বিদ্যাবিনোদ.pdf	book	উলূপী	bn		ক্ষীরোদপ্রসাদ বিদ্যাবিনোদ						কলকাতা	1906							pdf	1	C							'	
